label,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
incorrectArmPosture,0.5533780455589294,0.4116727411746979,-0.3850322365760803,0.9999943971633911,0.5503895282745361,0.40214765071868896,-0.34468045830726624,0.9999886751174927,0.5518214106559753,0.4024391174316406,-0.34457170963287354,0.999983549118042,0.5529458522796631,0.40270406007766724,-0.34460780024528503,0.9999833106994629,0.5415347218513489,0.40209996700286865,-0.3680615723133087,0.9999921321868896,0.5363881587982178,0.40264901518821716,-0.36803755164146423,0.9999901056289673,0.5306078195571899,0.40329867601394653,-0.3680773079395294,0.9999901056289673,0.542759120464325,0.4097194969654083,-0.13200139999389648,0.9999756813049316,0.5065682530403137,0.41287291049957275,-0.246123805642128,0.9999946355819702,0.5559883713722229,0.4260822534561157,-0.30587080121040344,0.9999864101409912,0.5453763008117676,0.4266131520271301,-0.33915871381759644,0.9999940395355225,0.585462212562561,0.47397637367248535,0.008445589803159237,0.9998902082443237,0.4486481547355652,0.47083723545074463,-0.21289034187793732,0.9999144077301025,0.6611105799674988,0.5302380919456482,-0.032161958515644073,0.990479052066803,0.3573158383369446,0.4601900577545166,-0.500702440738678,0.998201847076416,0.7198411226272583,0.45995134115219116,-0.20865313708782196,0.996189296245575,0.46712079644203186,0.44499272108078003,-0.7161619663238525,0.9847393035888672,0.7435921430587769,0.4447622001171112,-0.23961098492145538,0.9856895208358765,0.4921248257160187,0.4433189630508423,-0.7701667547225952,0.9292462468147278,0.73726487159729,0.43690264225006104,-0.25259244441986084,0.9860579371452332,0.49765273928642273,0.4415808916091919,-0.7354767918586731,0.9177971482276917,0.7271231412887573,0.4399046003818512,-0.22108761966228485,0.9808685779571533,0.4884667694568634,0.44307416677474976,-0.7090307474136353,0.8996942639350891,0.5704321265220642,0.6429992318153381,0.03879899904131889,0.9997398257255554,0.49483105540275574,0.6468746662139893,-0.038651615381240845,0.999893307685852,0.5904491543769836,0.7560778856277466,0.12732602655887604,0.9977560639381409,0.47829100489616394,0.7611515522003174,0.033609066158533096,0.997721254825592,0.6020413041114807,0.8596381545066833,0.370047003030777,0.9964461922645569,0.46789538860321045,0.8639854788780212,0.290284663438797,0.9977483153343201,0.5893040895462036,0.8748428821563721,0.3829139471054077,0.974929690361023,0.48268353939056396,0.8803492784500122,0.3035961389541626,0.9650191068649292,0.6373165845870972,0.9015332460403442,0.2073928415775299,0.9944328665733337,0.427425742149353,0.9046404361724854,0.11321917921304703,0.9952244758605957
incorrectArmPosture,0.5495925545692444,0.4089398980140686,-0.408683717250824,0.9999957084655762,0.5467876195907593,0.39901530742645264,-0.37080520391464233,0.999991774559021,0.5486039519309998,0.3993796706199646,-0.37070250511169434,0.9999880790710449,0.5501052141189575,0.399689257144928,-0.3707209527492523,0.9999876022338867,0.537467896938324,0.3989158868789673,-0.39186152815818787,0.999994158744812,0.5321472883224487,0.3993631601333618,-0.3918475806713104,0.9999926090240479,0.5262969136238098,0.3999435007572174,-0.3918965756893158,0.9999927282333374,0.5419445037841797,0.40674060583114624,-0.16004936397075653,0.9999810457229614,0.5035561323165894,0.40970271825790405,-0.2643853724002838,0.9999961853027344,0.5530326962471008,0.42313504219055176,-0.3298557996749878,0.9999911785125732,0.5420270562171936,0.42367345094680786,-0.3603299856185913,0.9999963045120239,0.587117612361908,0.4713122248649597,-0.015921680256724358,0.9999139308929443,0.44851982593536377,0.4687221646308899,-0.21380947530269623,0.9999520778656006,0.6580063104629517,0.5281535983085632,-0.0950307846069336,0.99281245470047,0.3540351688861847,0.459016889333725,-0.49216169118881226,0.9986591339111328,0.7094501852989197,0.45712563395500183,-0.32940873503685,0.9968817234039307,0.45507168769836426,0.44543343782424927,-0.7311591506004333,0.9876343011856079,0.72757887840271,0.43825820088386536,-0.37110188603401184,0.9880202412605286,0.4803478717803955,0.44404762983322144,-0.786180853843689,0.9402434825897217,0.7220535278320312,0.43059825897216797,-0.37776264548301697,0.9881631731987,0.486206978559494,0.4422560930252075,-0.7555197477340698,0.930380642414093,0.7131425738334656,0.43431252241134644,-0.34025734663009644,0.9826021194458008,0.47805047035217285,0.44373708963394165,-0.7253262400627136,0.9128140807151794,0.5704837441444397,0.6410784721374512,0.032174251973629,0.9997597336769104,0.49406328797340393,0.6435548067092896,-0.03205886110663414,0.9999144077301025,0.5877172946929932,0.7528111338615417,0.13670314848423004,0.9970065951347351,0.47694170475006104,0.7576836943626404,0.03835538774728775,0.9975461363792419,0.6001508831977844,0.8573421239852905,0.3761952221393585,0.9961678385734558,0.46623343229293823,0.8630586862564087,0.28280529379844666,0.9975922703742981,0.5877127051353455,0.872282862663269,0.38846278190612793,0.9741331338882446,0.4807985723018646,0.8798288702964783,0.29452627897262573,0.9667133688926697,0.6357998251914978,0.8971418142318726,0.21088115870952606,0.9940738081932068,0.42739763855934143,0.9007051587104797,0.10068228840827942,0.9949506521224976
incorrectArmPosture,0.4894016981124878,0.281044065952301,-0.5673924684524536,0.999997615814209,0.4878116250038147,0.26514026522636414,-0.5108866691589355,0.9999943971633911,0.4903544485569,0.2656713128089905,-0.510644793510437,0.9999922513961792,0.49247193336486816,0.2662341892719269,-0.5106905102729797,0.9999912977218628,0.47402384877204895,0.26405787467956543,-0.53328537940979,0.9999969005584717,0.46560150384902954,0.2639612555503845,-0.5332244634628296,0.9999961853027344,0.45641031861305237,0.2642884850502014,-0.5331213474273682,0.9999954700469971,0.4777962863445282,0.2743224501609802,-0.22918672859668732,0.9999901056289673,0.4219712018966675,0.27428901195526123,-0.34290969371795654,0.9999980926513672,0.4923281967639923,0.2998558282852173,-0.465194970369339,0.9999921321868896,0.4737917184829712,0.29994943737983704,-0.49797379970550537,0.9999967813491821,0.5370272397994995,0.36438047885894775,-0.07140734046697617,0.9998904466629028,0.33826589584350586,0.352822482585907,-0.3307545781135559,0.9999128580093384,0.6722968816757202,0.3977426290512085,-0.05095032602548599,0.995627760887146,0.20406396687030792,0.31576821208000183,-0.7287447452545166,0.9984210729598999,0.8011571168899536,0.34334060549736023,-0.12467066198587418,0.9980792999267578,0.37554603815078735,0.30918794870376587,-0.9428555369377136,0.9720408916473389,0.8412102460861206,0.33563128113746643,-0.1443176567554474,0.9927704930305481,0.41656216979026794,0.3120790123939514,-1.0071194171905518,0.8790712952613831,0.8384983539581299,0.32729607820510864,-0.17761312425136566,0.9930556416511536,0.4264421761035919,0.30881693959236145,-0.9521894454956055,0.8637582063674927,0.8264422416687012,0.32896801829338074,-0.14582055807113647,0.9917944073677063,0.4144865870475769,0.30956798791885376,-0.9319816827774048,0.8605847358703613,0.5020403265953064,0.5951001048088074,0.060236938297748566,0.9998058676719666,0.3937358260154724,0.598732054233551,-0.0603213869035244,0.9999157190322876,0.5150843858718872,0.7324444055557251,0.30899277329444885,0.9974088072776794,0.3746963143348694,0.738507866859436,0.16171391308307648,0.998084545135498,0.504328727722168,0.8545294404029846,0.7234501838684082,0.9954537153244019,0.3608613610267639,0.8583174347877502,0.5894642472267151,0.9973326921463013,0.48383843898773193,0.8694466352462769,0.75458163022995,0.9862138628959656,0.37496891617774963,0.8698009252548218,0.6216612458229065,0.9685201644897461,0.5682219862937927,0.9067173004150391,0.5633202791213989,0.993809163570404,0.31814372539520264,0.9275571703910828,0.40083086490631104,0.9937469959259033
incorrectArmPosture,0.55474454164505,0.41736096143722534,-0.3902760148048401,0.9999964237213135,0.5534188747406006,0.4063491225242615,-0.34987202286720276,0.9999921321868896,0.5554722547531128,0.40667155385017395,-0.349743127822876,0.9999884366989136,0.5572847127914429,0.40700316429138184,-0.34977781772613525,0.9999879598617554,0.5427748560905457,0.40565186738967896,-0.3676888942718506,0.9999947547912598,0.537064254283905,0.405780553817749,-0.3676508069038391,0.9999933242797852,0.5305467844009399,0.406185120344162,-0.3676620423793793,0.9999933242797852,0.5499240159988403,0.4127865433692932,-0.1392403542995453,0.9999837875366211,0.5076466202735901,0.4145618975162506,-0.22757989168167114,0.999996542930603,0.5574160814285278,0.4317375123500824,-0.3124244213104248,0.9999903440475464,0.5450682044029236,0.4312936067581177,-0.3381035327911377,0.9999958276748657,0.5940919518470764,0.47583043575286865,-0.004831159487366676,0.9999175071716309,0.4543885886669159,0.47103092074394226,-0.19129030406475067,0.9999388456344604,0.6696392297744751,0.5291811227798462,-0.02682129479944706,0.9940707087516785,0.35625720024108887,0.46090033650398254,-0.47630858421325684,0.998715877532959,0.7349552512168884,0.46238523721694946,-0.16630655527114868,0.9972968697547913,0.46534034609794617,0.4463804364204407,-0.6912340521812439,0.9870931506156921,0.7634725570678711,0.44881492853164673,-0.19351375102996826,0.9890542030334473,0.49054574966430664,0.44388046860694885,-0.7437459826469421,0.933704137802124,0.7563806176185608,0.4404970407485962,-0.20399318635463715,0.9892347455024719,0.4958280324935913,0.441708505153656,-0.7113210558891296,0.9232373237609863,0.7456351518630981,0.4436711072921753,-0.1770075112581253,0.9856908917427063,0.4879370629787445,0.443121075630188,-0.685660183429718,0.9112086892127991,0.5720347166061401,0.6476759910583496,0.029439495876431465,0.9998224377632141,0.49424847960472107,0.6497556567192078,-0.02932281792163849,0.9999313354492188,0.5887298583984375,0.7587639093399048,0.14967596530914307,0.9980511665344238,0.4740879237651825,0.7603979706764221,0.07974810898303986,0.998012900352478,0.5963861346244812,0.8615419864654541,0.3904871344566345,0.9971561431884766,0.4666013717651367,0.8631521463394165,0.3417760729789734,0.9979015588760376,0.5824890732765198,0.8760451674461365,0.40385645627975464,0.9797834157943726,0.4814280867576599,0.880473256111145,0.3569003641605377,0.9717020988464355,0.6316011548042297,0.9046244621276855,0.23416922986507416,0.9951785802841187,0.4243721067905426,0.9057700037956238,0.17864388227462769,0.995557963848114
incorrectArmPosture,0.5533780455589294,0.4116727411746979,-0.3850322365760803,0.9999943971633911,0.5503895282745361,0.40214765071868896,-0.34468045830726624,0.9999886751174927,0.5518214106559753,0.4024391174316406,-0.34457170963287354,0.999983549118042,0.5529458522796631,0.40270406007766724,-0.34460780024528503,0.9999833106994629,0.5415347218513489,0.40209996700286865,-0.3680615723133087,0.9999921321868896,0.5363881587982178,0.40264901518821716,-0.36803755164146423,0.9999901056289673,0.5306078195571899,0.40329867601394653,-0.3680773079395294,0.9999901056289673,0.542759120464325,0.4097194969654083,-0.13200139999389648,0.9999756813049316,0.5065682530403137,0.41287291049957275,-0.246123805642128,0.9999946355819702,0.5559883713722229,0.4260822534561157,-0.30587080121040344,0.9999864101409912,0.5453763008117676,0.4266131520271301,-0.33915871381759644,0.9999940395355225,0.585462212562561,0.47397637367248535,0.008445589803159237,0.9998902082443237,0.4486481547355652,0.47083723545074463,-0.21289034187793732,0.9999144077301025,0.6611105799674988,0.5302380919456482,-0.032161958515644073,0.990479052066803,0.3573158383369446,0.4601900577545166,-0.500702440738678,0.998201847076416,0.7198411226272583,0.45995134115219116,-0.20865313708782196,0.996189296245575,0.46712079644203186,0.44499272108078003,-0.7161619663238525,0.9847393035888672,0.7435921430587769,0.4447622001171112,-0.23961098492145538,0.9856895208358765,0.4921248257160187,0.4433189630508423,-0.7701667547225952,0.9292462468147278,0.73726487159729,0.43690264225006104,-0.25259244441986084,0.9860579371452332,0.49765273928642273,0.4415808916091919,-0.7354767918586731,0.9177971482276917,0.7271231412887573,0.4399046003818512,-0.22108761966228485,0.9808685779571533,0.4884667694568634,0.44307416677474976,-0.7090307474136353,0.8996942639350891,0.5704321265220642,0.6429992318153381,0.03879899904131889,0.9997398257255554,0.49483105540275574,0.6468746662139893,-0.038651615381240845,0.999893307685852,0.5904491543769836,0.7560778856277466,0.12732602655887604,0.9977560639381409,0.47829100489616394,0.7611515522003174,0.033609066158533096,0.997721254825592,0.6020413041114807,0.8596381545066833,0.370047003030777,0.9964461922645569,0.46789538860321045,0.8639854788780212,0.290284663438797,0.9977483153343201,0.5893040895462036,0.8748428821563721,0.3829139471054077,0.974929690361023,0.48268353939056396,0.8803492784500122,0.3035961389541626,0.9650191068649292,0.6373165845870972,0.9015332460403442,0.2073928415775299,0.9944328665733337,0.427425742149353,0.9046404361724854,0.11321917921304703,0.9952244758605957
incorrectArmPosture,0.5495925545692444,0.4089398980140686,-0.408683717250824,0.9999957084655762,0.5467876195907593,0.39901530742645264,-0.37080520391464233,0.999991774559021,0.5486039519309998,0.3993796706199646,-0.37070250511169434,0.9999880790710449,0.5501052141189575,0.399689257144928,-0.3707209527492523,0.9999876022338867,0.537467896938324,0.3989158868789673,-0.39186152815818787,0.999994158744812,0.5321472883224487,0.3993631601333618,-0.3918475806713104,0.9999926090240479,0.5262969136238098,0.3999435007572174,-0.3918965756893158,0.9999927282333374,0.5419445037841797,0.40674060583114624,-0.16004936397075653,0.9999810457229614,0.5035561323165894,0.40970271825790405,-0.2643853724002838,0.9999961853027344,0.5530326962471008,0.42313504219055176,-0.3298557996749878,0.9999911785125732,0.5420270562171936,0.42367345094680786,-0.3603299856185913,0.9999963045120239,0.587117612361908,0.4713122248649597,-0.015921680256724358,0.9999139308929443,0.44851982593536377,0.4687221646308899,-0.21380947530269623,0.9999520778656006,0.6580063104629517,0.5281535983085632,-0.0950307846069336,0.99281245470047,0.3540351688861847,0.459016889333725,-0.49216169118881226,0.9986591339111328,0.7094501852989197,0.45712563395500183,-0.32940873503685,0.9968817234039307,0.45507168769836426,0.44543343782424927,-0.7311591506004333,0.9876343011856079,0.72757887840271,0.43825820088386536,-0.37110188603401184,0.9880202412605286,0.4803478717803955,0.44404762983322144,-0.786180853843689,0.9402434825897217,0.7220535278320312,0.43059825897216797,-0.37776264548301697,0.9881631731987,0.486206978559494,0.4422560930252075,-0.7555197477340698,0.930380642414093,0.7131425738334656,0.43431252241134644,-0.34025734663009644,0.9826021194458008,0.47805047035217285,0.44373708963394165,-0.7253262400627136,0.9128140807151794,0.5704837441444397,0.6410784721374512,0.032174251973629,0.9997597336769104,0.49406328797340393,0.6435548067092896,-0.03205886110663414,0.9999144077301025,0.5877172946929932,0.7528111338615417,0.13670314848423004,0.9970065951347351,0.47694170475006104,0.7576836943626404,0.03835538774728775,0.9975461363792419,0.6001508831977844,0.8573421239852905,0.3761952221393585,0.9961678385734558,0.46623343229293823,0.8630586862564087,0.28280529379844666,0.9975922703742981,0.5877127051353455,0.872282862663269,0.38846278190612793,0.9741331338882446,0.4807985723018646,0.8798288702964783,0.29452627897262573,0.9667133688926697,0.6357998251914978,0.8971418142318726,0.21088115870952606,0.9940738081932068,0.42739763855934143,0.9007051587104797,0.10068228840827942,0.9949506521224976
incorrectArmPosture,0.4985522925853729,0.2591819763183594,-0.530052661895752,0.9999984502792358,0.4967825710773468,0.24347993731498718,-0.47363150119781494,0.9999964237213135,0.5000439882278442,0.2436976432800293,-0.47339361906051636,0.9999946355819702,0.5027024745941162,0.243869349360466,-0.47345393896102905,0.999994158744812,0.48075857758522034,0.24297019839286804,-0.4998222291469574,0.9999979734420776,0.4713747203350067,0.24330443143844604,-0.49975743889808655,0.9999974966049194,0.46123626828193665,0.24376726150512695,-0.4996984899044037,0.9999972581863403,0.48713189363479614,0.25207072496414185,-0.18834997713565826,0.9999933242797852,0.4247285723686218,0.25523385405540466,-0.321424663066864,0.999998927116394,0.5038880109786987,0.2810535132884979,-0.42588502168655396,0.9999955892562866,0.48218774795532227,0.28052157163619995,-0.4642636179924011,0.9999983310699463,0.5429415106773376,0.3460443615913391,-0.02222222276031971,0.9999135732650757,0.34065741300582886,0.33316880464553833,-0.3206789195537567,0.9999538660049438,0.6795082092285156,0.3903653025627136,-0.009164348244667053,0.994274914264679,0.19656115770339966,0.29725268483161926,-0.7587299942970276,0.9988617897033691,0.7958621978759766,0.32138070464134216,-0.08504447340965271,0.9981620907783508,0.3731275498867035,0.2939838171005249,-1.002139925956726,0.9833422899246216,0.8355505466461182,0.30901944637298584,-0.10118871182203293,0.9930334091186523,0.4165363311767578,0.2968641221523285,-1.0681116580963135,0.9223333597183228,0.8304582834243774,0.2976379692554474,-0.12467706203460693,0.9931020736694336,0.4288758933544159,0.29444435238838196,-1.0059365034103394,0.9098538756370544,0.8193464279174805,0.3001604974269867,-0.10077042877674103,0.9915111660957336,0.4165636897087097,0.29517579078674316,-0.9871307611465454,0.9011983871459961,0.5115460753440857,0.5907078981399536,0.06642573326826096,0.9998518228530884,0.39964425563812256,0.5944258570671082,-0.06639216840267181,0.9999464750289917,0.5252829194068909,0.7353790998458862,0.2830703556537628,0.9977566599845886,0.37859058380126953,0.741390585899353,0.1253596544265747,0.9980883002281189,0.5143854022026062,0.8516112565994263,0.7368949055671692,0.9955251812934875,0.3664395213127136,0.8629998564720154,0.5705682635307312,0.9971491694450378,0.49328094720840454,0.8687442541122437,0.7722817659378052,0.9866616129875183,0.3812827467918396,0.8742721080780029,0.6037078499794006,0.9652458429336548,0.581073522567749,0.9075229167938232,0.5828825235366821,0.9930129647254944,0.32451990246772766,0.9353549480438232,0.3730338215827942,0.9926962852478027
incorrectArmPosture,0.55474454164505,0.41736096143722534,-0.3902760148048401,0.9999964237213135,0.5534188747406006,0.4063491225242615,-0.34987202286720276,0.9999921321868896,0.5554722547531128,0.40667155385017395,-0.349743127822876,0.9999884366989136,0.5572847127914429,0.40700316429138184,-0.34977781772613525,0.9999879598617554,0.5427748560905457,0.40565186738967896,-0.3676888942718506,0.9999947547912598,0.537064254283905,0.405780553817749,-0.3676508069038391,0.9999933242797852,0.5305467844009399,0.406185120344162,-0.3676620423793793,0.9999933242797852,0.5499240159988403,0.4127865433692932,-0.1392403542995453,0.9999837875366211,0.5076466202735901,0.4145618975162506,-0.22757989168167114,0.999996542930603,0.5574160814285278,0.4317375123500824,-0.3124244213104248,0.9999903440475464,0.5450682044029236,0.4312936067581177,-0.3381035327911377,0.9999958276748657,0.5940919518470764,0.47583043575286865,-0.004831159487366676,0.9999175071716309,0.4543885886669159,0.47103092074394226,-0.19129030406475067,0.9999388456344604,0.6696392297744751,0.5291811227798462,-0.02682129479944706,0.9940707087516785,0.35625720024108887,0.46090033650398254,-0.47630858421325684,0.998715877532959,0.7349552512168884,0.46238523721694946,-0.16630655527114868,0.9972968697547913,0.46534034609794617,0.4463804364204407,-0.6912340521812439,0.9870931506156921,0.7634725570678711,0.44881492853164673,-0.19351375102996826,0.9890542030334473,0.49054574966430664,0.44388046860694885,-0.7437459826469421,0.933704137802124,0.7563806176185608,0.4404970407485962,-0.20399318635463715,0.9892347455024719,0.4958280324935913,0.441708505153656,-0.7113210558891296,0.9232373237609863,0.7456351518630981,0.4436711072921753,-0.1770075112581253,0.9856908917427063,0.4879370629787445,0.443121075630188,-0.685660183429718,0.9112086892127991,0.5720347166061401,0.6476759910583496,0.029439495876431465,0.9998224377632141,0.49424847960472107,0.6497556567192078,-0.02932281792163849,0.9999313354492188,0.5887298583984375,0.7587639093399048,0.14967596530914307,0.9980511665344238,0.4740879237651825,0.7603979706764221,0.07974810898303986,0.998012900352478,0.5963861346244812,0.8615419864654541,0.3904871344566345,0.9971561431884766,0.4666013717651367,0.8631521463394165,0.3417760729789734,0.9979015588760376,0.5824890732765198,0.8760451674461365,0.40385645627975464,0.9797834157943726,0.4814280867576599,0.880473256111145,0.3569003641605377,0.9717020988464355,0.6316011548042297,0.9046244621276855,0.23416922986507416,0.9951785802841187,0.4243721067905426,0.9057700037956238,0.17864388227462769,0.995557963848114
incorrectArmPosture,0.5060060024261475,0.35642749071121216,-0.5872270464897156,0.9999978542327881,0.5026718378067017,0.34284329414367676,-0.5536230802536011,0.9999951124191284,0.5043589472770691,0.34223833680152893,-0.553399920463562,0.9999939203262329,0.5058286786079407,0.34165266156196594,-0.5534148216247559,0.9999929666519165,0.4917154908180237,0.3434860408306122,-0.5777207612991333,0.9999959468841553,0.48501405119895935,0.34362927079200745,-0.577686607837677,0.9999951124191284,0.47731271386146545,0.34417206048965454,-0.5776185393333435,0.9999939203262329,0.49226778745651245,0.34373751282691956,-0.31330177187919617,0.9999920129776001,0.44669467210769653,0.34915691614151,-0.43469929695129395,0.9999970197677612,0.5081817507743835,0.3696393370628357,-0.49108821153640747,0.9999967813491821,0.4926903545856476,0.37206757068634033,-0.5263238549232483,0.9999983310699463,0.5453622341156006,0.40327948331832886,-0.14230261743068695,0.9999933242797852,0.3760540783405304,0.3970757722854614,-0.35363632440567017,0.9999775886535645,0.6276664137840271,0.46709057688713074,-0.16206230223178864,0.9981144666671753,0.24266231060028076,0.3865681290626526,-0.7044682502746582,0.9991787075996399,0.7304196953773499,0.41272133588790894,-0.35258665680885315,0.9995092153549194,0.3831601142883301,0.3826519846916199,-0.9941058158874512,0.9924566745758057,0.769474446773529,0.4000101685523987,-0.3894979953765869,0.9977226853370667,0.42279812693595886,0.38674384355545044,-1.0600332021713257,0.9602140784263611,0.7643747329711914,0.3897077143192291,-0.4116246700286865,0.9978787899017334,0.4356067180633545,0.3827214241027832,-1.0205612182617188,0.9547850489616394,0.7507258057594299,0.392591267824173,-0.36810749769210815,0.9971060156822205,0.4240294098854065,0.38227954506874084,-0.9851416945457458,0.9449516534805298,0.5270375609397888,0.5929096937179565,0.034002166241407394,0.9998445510864258,0.4357910454273224,0.5996350049972534,-0.03388771042227745,0.9998743534088135,0.550289511680603,0.7202080488204956,0.17658309638500214,0.9977595806121826,0.43340665102005005,0.72128826379776,0.1467360407114029,0.9967955946922302,0.5622417330741882,0.8418210744857788,0.4526309072971344,0.9971532821655273,0.4340193569660187,0.848030686378479,0.48588109016418457,0.9961709380149841,0.5496441125869751,0.8565189838409424,0.47033265233039856,0.976434588432312,0.44834619760513306,0.8634098768234253,0.5097678899765015,0.9536135196685791,0.5959638357162476,0.8989794850349426,0.2714815139770508,0.9957950115203857,0.40850403904914856,0.9079606533050537,0.3140582740306854,0.9925022125244141
incorrectArmPosture,0.4977603256702423,0.3571157455444336,-0.6234157681465149,0.9999988079071045,0.49502450227737427,0.34345051646232605,-0.5871683359146118,0.9999966621398926,0.496910959482193,0.342983603477478,-0.5869449377059937,0.9999958276748657,0.49865782260894775,0.3425197899341583,-0.5869435667991638,0.9999949932098389,0.48374250531196594,0.3440031409263611,-0.6110972762107849,0.999997615814209,0.4768124222755432,0.34421077370643616,-0.6110995411872864,0.9999972581863403,0.4691799581050873,0.3449477553367615,-0.611041247844696,0.9999966621398926,0.4873661696910858,0.34494009613990784,-0.33968544006347656,0.999993085861206,0.4390157163143158,0.34969592094421387,-0.4612273871898651,0.9999983310699463,0.5003114938735962,0.3707370460033417,-0.5258013606071472,0.9999977350234985,0.4850914180278778,0.37299472093582153,-0.5612105131149292,0.9999990463256836,0.5356409549713135,0.4055171012878418,-0.15917043387889862,0.9999929666519165,0.36792194843292236,0.39813268184661865,-0.37737980484962463,0.9999850988388062,0.6207873821258545,0.4653312861919403,-0.1743350476026535,0.9986218214035034,0.23354466259479523,0.38742494583129883,-0.720710039138794,0.9995548129081726,0.7238941192626953,0.4137626886367798,-0.3704949617385864,0.9995409250259399,0.36961498856544495,0.38322412967681885,-1.0149234533309937,0.9957886338233948,0.7606942653656006,0.4006996750831604,-0.4091629981994629,0.9977160692214966,0.4093739688396454,0.38643699884414673,-1.0827769041061401,0.974946141242981,0.7556555271148682,0.39067232608795166,-0.43192070722579956,0.9978858828544617,0.4205845594406128,0.3832021951675415,-1.0457899570465088,0.9717665910720825,0.7425687909126282,0.39436817169189453,-0.38681498169898987,0.9971346855163574,0.40938258171081543,0.3830372095108032,-1.006737470626831,0.9640992283821106,0.5198983550071716,0.5913732647895813,0.03583555668592453,0.9998440742492676,0.4288517236709595,0.5988624095916748,-0.035750862210989,0.9998657703399658,0.5469644069671631,0.7207232713699341,0.14504536986351013,0.9978112578392029,0.42574530839920044,0.721765398979187,0.122113436460495,0.996810257434845,0.5606918334960938,0.843958854675293,0.3924529552459717,0.9972615242004395,0.42888304591178894,0.8498122692108154,0.4507945477962494,0.9961512684822083,0.5472883582115173,0.860548734664917,0.40623676776885986,0.9785758852958679,0.44236990809440613,0.864503026008606,0.4726341664791107,0.9521285891532898,0.5955682992935181,0.8986487984657288,0.19182389974594116,0.9961766004562378,0.4077949523925781,0.9066958427429199,0.2639327645301819,0.9926713705062866
